,date,province,etc,contact with patient,overseas,medical,nonmedical,GuroCallCenter,Shincheonji,church,None,total_medical,sizeofarea
274,2020-02-05,Daegu,0,0,0,0,0,0,0,0,0,476.3820246720188,2752.1300904977375
275,2020-02-05,Incheon,0,0,1,0,0,0,0,0,0,655.4913487133985,2779.8259642521166
276,2020-02-05,Gwangju,0,1,1,0,0,0,0,0,0,508.777428371768,2906.429141716567
277,2020-02-05,Daejeon,0,0,0,0,0,0,0,0,0,486.50099075297226,2728.009259259259
278,2020-02-05,Ulsan,0,0,0,0,0,0,0,0,0,632.63942573164,1078.8229755178909
279,2020-02-05,Sejong,0,0,0,0,0,0,0,0,0,674.0941176470589,739.3290322580646
280,2020-02-05,Gyeonggi-do,0,4,3,0,0,0,0,0,0,640.0046798861389,1302.0589909697683
281,2020-02-05,Gangwon-do,0,0,0,0,0,0,0,0,0,604.9198428290766,91.48567863085334
282,2020-02-05,Chungcheongbuk-do,0,0,0,0,0,0,0,0,0,576.2793799567412,215.79360151187905
283,2020-02-05,Chungcheongnam-do,0,0,0,0,0,0,0,0,0,578.4005999454595,257.74638473690607
284,2020-02-05,Jeollabuk-do,0,0,1,0,0,0,0,0,0,480.44256220222337,224.94881645804932
285,2020-02-05,Jeollanam-do,0,0,0,0,0,0,0,0,0,549.0693010911235,150.8339274141283
286,2020-02-05,Gyeongsangbuk-do,0,0,0,0,0,0,0,0,0,594.1801117318436,139.7024116009037
287,2020-02-05,Gyeongsangnam-do,0,0,0,0,0,0,0,0,0,621.7748981858571,318.6743833017078
288,2020-02-05,Jeju-do,0,0,0,0,0,0,0,0,0,537.1305044035228,362.63567567567566
289,2020-02-06,Seoul,0,5,6,0,0,0,0,0,0,424.638552115133,16094.152066115703
290,2020-02-06,Busan,0,0,0,0,0,0,0,0,0,502.12350949506845,4429.772727272727
291,2020-02-06,Daegu,0,0,0,0,0,0,0,0,0,476.3820246720188,2752.1300904977375
292,2020-02-06,Incheon,0,0,1,0,0,0,0,0,0,655.4913487133985,2779.8259642521166
293,2020-02-06,Gwangju,0,1,1,0,0,0,0,0,0,508.777428371768,2906.429141716567
294,2020-02-06,Daejeon,0,0,0,0,0,0,0,0,0,486.50099075297226,2728.009259259259
295,2020-02-06,Ulsan,0,0,0,0,0,0,0,0,0,632.63942573164,1078.8229755178909
296,2020-02-06,Sejong,0,0,0,0,0,0,0,0,0,674.0941176470589,739.3290322580646
297,2020-02-06,Gyeonggi-do,0,4,3,0,0,0,0,0,0,640.0046798861389,1302.0589909697683
298,2020-02-06,Gangwon-do,0,0,0,0,0,0,0,0,0,604.9198428290766,91.48567863085334
299,2020-02-06,Chungcheongbuk-do,0,0,0,0,0,0,0,0,0,576.2793799567412,215.79360151187905
300,2020-02-06,Chungcheongnam-do,0,0,0,0,0,0,0,0,0,578.4005999454595,257.74638473690607
301,2020-02-06,Jeollabuk-do,0,0,1,0,0,0,0,0,0,480.44256220222337,224.94881645804932
302,2020-02-06,Jeollanam-do,0,1,0,0,0,0,0,0,0,549.0693010911235,150.8339274141283
303,2020-02-06,Gyeongsangbuk-do,0,0,0,0,0,0,0,0,0,594.1801117318436,139.7024116009037
304,2020-02-06,Gyeongsangnam-do,0,0,0,0,0,0,0,0,0,621.7748981858571,318.6743833017078
305,2020-02-06,Jeju-do,0,0,0,0,0,0,0,0,0,537.1305044035228,362.63567567567566
306,2020-02-07,Seoul,0,5,7,0,0,0,0,0,0,424.638552115133,16094.152066115703
307,2020-02-07,Busan,0,0,0,0,0,0,0,0,0,502.12350949506845,4429.772727272727
308,2020-02-07,Daegu,0,0,0,0,0,0,0,0,0,476.3820246720188,2752.1300904977375
309,2020-02-07,Incheon,0,0,1,0,0,0,0,0,0,655.4913487133985,2779.8259642521166
310,2020-02-07,Gwangju,0,1,1,0,0,0,0,0,0,508.777428371768,2906.429141716567
311,2020-02-07,Daejeon,0,0,0,0,0,0,0,0,0,486.50099075297226,2728.009259259259
312,2020-02-07,Ulsan,0,0,0,0,0,0,0,0,0,632.63942573164,1078.8229755178909
313,2020-02-07,Sejong,0,0,0,0,0,0,0,0,0,674.0941176470589,739.3290322580646
314,2020-02-07,Gyeonggi-do,0,4,3,0,0,0,0,0,0,640.0046798861389,1302.0589909697683
315,2020-02-07,Gangwon-do,0,0,0,0,0,0,0,0,0,604.9198428290766,91.48567863085334
316,2020-02-07,Chungcheongbuk-do,0,0,0,0,0,0,0,0,0,576.2793799567412,215.79360151187905
317,2020-02-07,Chungcheongnam-do,0,0,0,0,0,0,0,0,0,578.4005999454595,257.74638473690607
318,2020-02-07,Jeollabuk-do,0,0,1,0,0,0,0,0,0,480.44256220222337,224.94881645804932
319,2020-02-07,Jeollanam-do,0,1,0,0,0,0,0,0,0,549.0693010911235,150.8339274141283
320,2020-02-07,Gyeongsangbuk-do,0,0,0,0,0,0,0,0,0,594.1801117318436,139.7024116009037
321,2020-02-07,Gyeongsangnam-do,0,0,0,0,0,0,0,0,0,621.7748981858571,318.6743833017078
322,2020-02-07,Jeju-do,0,0,0,0,0,0,0,0,0,537.1305044035228,362.63567567567566
323,2020-02-08,Seoul,0,5,7,0,0,0,0,0,0,424.638552115133,16094.152066115703
324,2020-02-08,Busan,0,0,0,0,0,0,0,0,0,502.12350949506845,4429.772727272727
325,2020-02-08,Daegu,0,0,0,0,0,0,0,0,0,476.3820246720188,2752.1300904977375
326,2020-02-08,Incheon,0,0,1,0,0,0,0,0,0,655.4913487133985,2779.8259642521166
327,2020-02-08,Gwangju,0,1,1,0,0,0,0,0,0,508.777428371768,2906.429141716567
328,2020-02-08,Daejeon,0,0,0,0,0,0,0,0,0,486.50099075297226,2728.009259259259
329,2020-02-08,Ulsan,0,0,0,0,0,0,0,0,0,632.63942573164,1078.8229755178909
330,2020-02-08,Sejong,0,0,0,0,0,0,0,0,0,674.0941176470589,739.3290322580646
331,2020-02-08,Gyeonggi-do,0,4,3,0,0,0,0,0,0,640.0046798861389,1302.0589909697683
332,2020-02-08,Gangwon-do,0,0,0,0,0,0,0,0,0,604.9198428290766,91.48567863085334
333,2020-02-08,Chungcheongbuk-do,0,0,0,0,0,0,0,0,0,576.2793799567412,215.79360151187905
334,2020-02-08,Chungcheongnam-do,0,0,0,0,0,0,0,0,0,578.4005999454595,257.74638473690607
335,2020-02-08,Jeollabuk-do,0,0,1,0,0,0,0,0,0,480.44256220222337,224.94881645804932
336,2020-02-08,Jeollanam-do,0,1,0,0,0,0,0,0,0,549.0693010911235,150.8339274141283
337,2020-02-08,Gyeongsangbuk-do,0,0,0,0,0,0,0,0,0,594.1801117318436,139.7024116009037
338,2020-02-08,Gyeongsangnam-do,0,0,0,0,0,0,0,0,0,621.7748981858571,318.6743833017078
339,2020-02-08,Jeju-do,0,0,0,0,0,0,0,0,0,537.1305044035228,362.63567567567566
340,2020-02-09,Seoul,0,5,7,0,0,0,0,0,0,424.638552115133,16094.152066115703
341,2020-02-09,Busan,0,0,0,0,0,0,0,0,0,502.12350949506845,4429.772727272727
342,2020-02-09,Daegu,0,0,0,0,0,0,0,0,0,476.3820246720188,2752.1300904977375
343,2020-02-09,Incheon,0,0,1,0,0,0,0,0,0,655.4913487133985,2779.8259642521166
344,2020-02-09,Gwangju,0,1,1,0,0,0,0,0,0,508.777428371768,2906.429141716567
345,2020-02-09,Daejeon,0,0,0,0,0,0,0,0,0,486.50099075297226,2728.009259259259
346,2020-02-09,Ulsan,0,0,0,0,0,0,0,0,0,632.63942573164,1078.8229755178909
347,2020-02-09,Sejong,0,0,0,0,0,0,0,0,0,674.0941176470589,739.3290322580646
348,2020-02-09,Gyeonggi-do,0,6,4,0,0,0,0,0,0,640.0046798861389,1302.0589909697683
349,2020-02-09,Gangwon-do,0,0,0,0,0,0,0,0,0,604.9198428290766,91.48567863085334
350,2020-02-09,Chungcheongbuk-do,0,0,0,0,0,0,0,0,0,576.2793799567412,215.79360151187905
351,2020-02-09,Chungcheongnam-do,0,0,0,0,0,0,0,0,0,578.4005999454595,257.74638473690607
352,2020-02-09,Jeollabuk-do,0,0,1,0,0,0,0,0,0,480.44256220222337,224.94881645804932
353,2020-02-09,Jeollanam-do,0,1,0,0,0,0,0,0,0,549.0693010911235,150.8339274141283
354,2020-02-09,Gyeongsangbuk-do,0,0,0,0,0,0,0,0,0,594.1801117318436,139.7024116009037
355,2020-02-09,Gyeongsangnam-do,0,0,0,0,0,0,0,0,0,621.7748981858571,318.6743833017078
356,2020-02-09,Jeju-do,0,0,0,0,0,0,0,0,0,537.1305044035228,362.63567567567566
357,2020-02-10,Seoul,0,5,7,0,0,0,0,0,0,424.638552115133,16094.152066115703
358,2020-02-10,Busan,0,0,0,0,0,0,0,0,0,502.12350949506845,4429.772727272727
359,2020-02-10,Daegu,0,0,0,0,0,0,0,0,0,476.3820246720188,2752.1300904977375
360,2020-02-10,Incheon,0,0,1,0,0,0,0,0,0,655.4913487133985,2779.8259642521166
361,2020-02-10,Gwangju,0,1,1,0,0,0,0,0,0,508.777428371768,2906.429141716567
362,2020-02-10,Daejeon,0,0,0,0,0,0,0,0,0,486.50099075297226,2728.009259259259
363,2020-02-10,Ulsan,0,0,0,0,0,0,0,0,0,632.63942573164,1078.8229755178909
364,2020-02-10,Sejong,0,0,0,0,0,0,0,0,0,674.0941176470589,739.3290322580646
365,2020-02-10,Gyeonggi-do,0,7,4,0,0,0,0,0,0,640.0046798861389,1302.0589909697683
366,2020-02-10,Gangwon-do,0,0,0,0,0,0,0,0,0,604.9198428290766,91.48567863085334
367,2020-02-10,Chungcheongbuk-do,0,0,0,0,0,0,0,0,0,576.2793799567412,215.79360151187905
368,2020-02-10,Chungcheongnam-do,0,0,0,0,0,0,0,0,0,578.4005999454595,257.74638473690607
369,2020-02-10,Jeollabuk-do,0,0,1,0,0,0,0,0,0,480.44256220222337,224.94881645804932
370,2020-02-10,Jeollanam-do,0,1,0,0,0,0,0,0,0,549.0693010911235,150.8339274141283
371,2020-02-10,Gyeongsangbuk-do,0,0,0,0,0,0,0,0,0,594.1801117318436,139.7024116009037
372,2020-02-10,Gyeongsangnam-do,0,0,0,0,0,0,0,0,0,621.7748981858571,318.6743833017078
373,2020-02-10,Jeju-do,0,0,0,0,0,0,0,0,0,537.1305044035228,362.63567567567566
374,2020-02-11,Seoul,0,5,7,0,0,0,0,0,0,424.638552115133,16094.152066115703
375,2020-02-11,Busan,0,0,0,0,0,0,0,0,0,502.12350949506845,4429.772727272727
376,2020-02-11,Daegu,0,0,0,0,0,0,0,0,0,476.3820246720188,2752.1300904977375
377,2020-02-11,Incheon,0,0,1,0,0,0,0,0,0,655.4913487133985,2779.8259642521166
378,2020-02-11,Gwangju,0,1,1,0,0,0,0,0,0,508.777428371768,2906.429141716567
379,2020-02-11,Daejeon,0,0,0,0,0,0,0,0,0,486.50099075297226,2728.009259259259
380,2020-02-11,Ulsan,0,0,0,0,0,0,0,0,0,632.63942573164,1078.8229755178909
381,2020-02-11,Sejong,0,0,0,0,0,0,0,0,0,674.0941176470589,739.3290322580646
382,2020-02-11,Gyeonggi-do,0,7,4,0,0,0,0,0,0,640.0046798861389,1302.0589909697683
383,2020-02-11,Gangwon-do,0,0,0,0,0,0,0,0,0,604.9198428290766,91.48567863085334
384,2020-02-11,Chungcheongbuk-do,0,0,0,0,0,0,0,0,0,576.2793799567412,215.79360151187905
385,2020-02-11,Chungcheongnam-do,0,0,0,0,0,0,0,0,0,578.4005999454595,257.74638473690607
386,2020-02-11,Jeollabuk-do,0,0,1,0,0,0,0,0,0,480.44256220222337,224.94881645804932
387,2020-02-11,Jeollanam-do,0,1,0,0,0,0,0,0,0,549.0693010911235,150.8339274141283
388,2020-02-11,Gyeongsangbuk-do,0,0,0,0,0,0,0,0,0,594.1801117318436,139.7024116009037
389,2020-02-11,Gyeongsangnam-do,0,0,0,0,0,0,0,0,0,621.7748981858571,318.6743833017078
390,2020-02-11,Jeju-do,0,0,0,0,0,0,0,0,0,537.1305044035228,362.63567567567566
391,2020-02-12,Seoul,0,5,7,0,0,0,0,0,0,424.638552115133,16094.152066115703
392,2020-02-12,Busan,0,0,0,0,0,0,0,0,0,502.12350949506845,4429.772727272727
393,2020-02-12,Daegu,0,0,0,0,0,0,0,0,0,476.3820246720188,2752.1300904977375
394,2020-02-12,Incheon,0,0,1,0,0,0,0,0,0,655.4913487133985,2779.8259642521166
395,2020-02-12,Gwangju,0,1,1,0,0,0,0,0,0,508.777428371768,2906.429141716567
396,2020-02-12,Daejeon,0,0,0,0,0,0,0,0,0,486.50099075297226,2728.009259259259
397,2020-02-12,Ulsan,0,0,0,0,0,0,0,0,0,632.63942573164,1078.8229755178909
398,2020-02-12,Sejong,0,0,0,0,0,0,0,0,0,674.0941176470589,739.3290322580646
399,2020-02-12,Gyeonggi-do,0,7,4,0,0,0,0,0,0,640.0046798861389,1302.0589909697683
400,2020-02-12,Gangwon-do,0,0,0,0,0,0,0,0,0,604.9198428290766,91.48567863085334
401,2020-02-12,Chungcheongbuk-do,0,0,0,0,0,0,0,0,0,576.2793799567412,215.79360151187905
402,2020-02-12,Chungcheongnam-do,0,0,0,0,0,0,0,0,0,578.4005999454595,257.74638473690607
403,2020-02-12,Jeollabuk-do,0,0,1,0,0,0,0,0,0,480.44256220222337,224.94881645804932
404,2020-02-12,Jeollanam-do,0,1,0,0,0,0,0,0,0,549.0693010911235,150.8339274141283
405,2020-02-12,Gyeongsangbuk-do,0,0,0,0,0,0,0,0,0,594.1801117318436,139.7024116009037
406,2020-02-12,Gyeongsangnam-do,0,0,0,0,0,0,0,0,0,621.7748981858571,318.6743833017078
407,2020-02-12,Jeju-do,0,0,0,0,0,0,0,0,0,537.1305044035228,362.63567567567566
408,2020-02-13,Seoul,0,5,7,0,0,0,0,0,0,424.638552115133,16094.152066115703
409,2020-02-13,Busan,0,0,0,0,0,0,0,0,0,502.12350949506845,4429.772727272727
410,2020-02-13,Daegu,0,0,0,0,0,0,0,0,0,476.3820246720188,2752.1300904977375
411,2020-02-13,Incheon,0,0,1,0,0,0,0,0,0,655.4913487133985,2779.8259642521166
412,2020-02-13,Gwangju,0,1,1,0,0,0,0,0,0,508.777428371768,2906.429141716567
413,2020-02-13,Daejeon,0,0,0,0,0,0,0,0,0,486.50099075297226,2728.009259259259
414,2020-02-13,Ulsan,0,0,0,0,0,0,0,0,0,632.63942573164,1078.8229755178909
415,2020-02-13,Sejong,0,0,0,0,0,0,0,0,0,674.0941176470589,739.3290322580646
416,2020-02-13,Gyeonggi-do,0,7,4,0,0,0,0,0,0,640.0046798861389,1302.0589909697683
417,2020-02-13,Gangwon-do,0,0,0,0,0,0,0,0,0,604.9198428290766,91.48567863085334
418,2020-02-13,Chungcheongbuk-do,0,0,0,0,0,0,0,0,0,576.2793799567412,215.79360151187905
419,2020-02-13,Chungcheongnam-do,0,0,0,0,0,0,0,0,0,578.4005999454595,257.74638473690607
420,2020-02-13,Jeollabuk-do,0,0,1,0,0,0,0,0,0,480.44256220222337,224.94881645804932
421,2020-02-13,Jeollanam-do,0,1,0,0,0,0,0,0,0,549.0693010911235,150.8339274141283
422,2020-02-13,Gyeongsangbuk-do,0,0,0,0,0,0,0,0,0,594.1801117318436,139.7024116009037
423,2020-02-13,Gyeongsangnam-do,0,0,0,0,0,0,0,0,0,621.7748981858571,318.6743833017078
424,2020-02-13,Jeju-do,0,0,0,0,0,0,0,0,0,537.1305044035228,362.63567567567566
425,2020-02-14,Seoul,0,5,7,0,0,0,0,0,0,424.638552115133,16094.152066115703
426,2020-02-14,Busan,0,0,0,0,0,0,0,0,0,502.12350949506845,4429.772727272727
427,2020-02-14,Daegu,0,0,0,0,0,0,0,0,0,476.3820246720188,2752.1300904977375
428,2020-02-14,Incheon,0,0,1,0,0,0,0,0,0,655.4913487133985,2779.8259642521166
429,2020-02-14,Gwangju,0,1,1,0,0,0,0,0,0,508.777428371768,2906.429141716567
430,2020-02-14,Daejeon,0,0,0,0,0,0,0,0,0,486.50099075297226,2728.009259259259
431,2020-02-14,Ulsan,0,0,0,0,0,0,0,0,0,632.63942573164,1078.8229755178909
432,2020-02-14,Sejong,0,0,0,0,0,0,0,0,0,674.0941176470589,739.3290322580646
433,2020-02-14,Gyeonggi-do,0,7,4,0,0,0,0,0,0,640.0046798861389,1302.0589909697683
434,2020-02-14,Gangwon-do,0,0,0,0,0,0,0,0,0,604.9198428290766,91.48567863085334
435,2020-02-14,Chungcheongbuk-do,0,0,0,0,0,0,0,0,0,576.2793799567412,215.79360151187905
436,2020-02-14,Chungcheongnam-do,0,0,0,0,0,0,0,0,0,578.4005999454595,257.74638473690607
437,2020-02-14,Jeollabuk-do,0,0,1,0,0,0,0,0,0,480.44256220222337,224.94881645804932
438,2020-02-14,Jeollanam-do,0,1,0,0,0,0,0,0,0,549.0693010911235,150.8339274141283
439,2020-02-14,Gyeongsangbuk-do,0,0,0,0,0,0,0,0,0,594.1801117318436,139.7024116009037
440,2020-02-14,Gyeongsangnam-do,0,0,0,0,0,0,0,0,0,621.7748981858571,318.6743833017078
441,2020-02-14,Jeju-do,0,0,0,0,0,0,0,0,0,537.1305044035228,362.63567567567566
442,2020-02-15,Seoul,0,5,7,0,0,0,0,0,0,424.638552115133,16094.152066115703
443,2020-02-15,Busan,0,0,0,0,0,0,0,0,0,502.12350949506845,4429.772727272727
444,2020-02-15,Daegu,0,0,0,0,0,0,0,0,0,476.3820246720188,2752.1300904977375
445,2020-02-15,Incheon,0,0,1,0,0,0,0,0,0,655.4913487133985,2779.8259642521166
446,2020-02-15,Gwangju,0,1,1,0,0,0,0,0,0,508.777428371768,2906.429141716567
447,2020-02-15,Daejeon,0,0,0,0,0,0,0,0,0,486.50099075297226,2728.009259259259
448,2020-02-15,Ulsan,0,0,0,0,0,0,0,0,0,632.63942573164,1078.8229755178909
449,2020-02-15,Sejong,0,0,0,0,0,0,0,0,0,674.0941176470589,739.3290322580646
450,2020-02-15,Gyeonggi-do,0,7,4,0,0,0,0,0,0,640.0046798861389,1302.0589909697683
451,2020-02-15,Gangwon-do,0,0,0,0,0,0,0,0,0,604.9198428290766,91.48567863085334
452,2020-02-15,Chungcheongbuk-do,0,0,0,0,0,0,0,0,0,576.2793799567412,215.79360151187905
453,2020-02-15,Chungcheongnam-do,0,0,0,0,0,0,0,0,0,578.4005999454595,257.74638473690607
454,2020-02-15,Jeollabuk-do,0,0,1,0,0,0,0,0,0,480.44256220222337,224.94881645804932
455,2020-02-15,Jeollanam-do,0,1,0,0,0,0,0,0,0,549.0693010911235,150.8339274141283
456,2020-02-15,Gyeongsangbuk-do,0,0,0,0,0,0,0,0,0,594.1801117318436,139.7024116009037
457,2020-02-15,Gyeongsangnam-do,0,0,0,0,0,0,0,0,0,621.7748981858571,318.6743833017078
458,2020-02-15,Jeju-do,0,0,0,0,0,0,0,0,0,537.1305044035228,362.63567567567566
459,2020-02-16,Seoul,0,7,7,0,0,0,0,0,0,424.638552115133,16094.152066115703
460,2020-02-16,Busan,0,0,0,0,0,0,0,0,0,502.12350949506845,4429.772727272727
461,2020-02-16,Daegu,0,0,0,0,0,0,0,0,0,476.3820246720188,2752.1300904977375
462,2020-02-16,Incheon,0,0,1,0,0,0,0,0,0,655.4913487133985,2779.8259642521166
463,2020-02-16,Gwangju,0,1,1,0,0,0,0,0,0,508.777428371768,2906.429141716567
464,2020-02-16,Daejeon,0,0,0,0,0,0,0,0,0,486.50099075297226,2728.009259259259
465,2020-02-16,Ulsan,0,0,0,0,0,0,0,0,0,632.63942573164,1078.8229755178909
466,2020-02-16,Sejong,0,0,0,0,0,0,0,0,0,674.0941176470589,739.3290322580646
467,2020-02-16,Gyeonggi-do,0,7,4,0,0,0,0,0,0,640.0046798861389,1302.0589909697683
468,2020-02-16,Gangwon-do,0,0,0,0,0,0,0,0,0,604.9198428290766,91.48567863085334
469,2020-02-16,Chungcheongbuk-do,0,0,0,0,0,0,0,0,0,576.2793799567412,215.79360151187905
470,2020-02-16,Chungcheongnam-do,0,0,0,0,0,0,0,0,0,578.4005999454595,257.74638473690607
471,2020-02-16,Jeollabuk-do,0,0,1,0,0,0,0,0,0,480.44256220222337,224.94881645804932
472,2020-02-16,Jeollanam-do,0,1,0,0,0,0,0,0,0,549.0693010911235,150.8339274141283
473,2020-02-16,Gyeongsangbuk-do,0,0,0,0,0,0,0,0,0,594.1801117318436,139.7024116009037
474,2020-02-16,Gyeongsangnam-do,0,0,0,0,0,0,0,0,0,621.7748981858571,318.6743833017078
475,2020-02-16,Jeju-do,0,0,0,0,0,0,0,0,0,537.1305044035228,362.63567567567566
476,2020-02-17,Seoul,0,7,7,0,0,0,0,0,0,424.638552115133,16094.152066115703
477,2020-02-17,Busan,0,0,0,0,0,0,0,0,0,502.12350949506845,4429.772727272727
478,2020-02-17,Daegu,0,0,0,0,0,0,0,0,0,476.3820246720188,2752.1300904977375
479,2020-02-17,Incheon,0,0,1,0,0,0,0,0,0,655.4913487133985,2779.8259642521166
480,2020-02-17,Gwangju,0,1,1,0,0,0,0,0,0,508.777428371768,2906.429141716567
481,2020-02-17,Daejeon,0,0,0,0,0,0,0,0,0,486.50099075297226,2728.009259259259
482,2020-02-17,Ulsan,0,0,0,0,0,0,0,0,0,632.63942573164,1078.8229755178909
483,2020-02-17,Sejong,0,0,0,0,0,0,0,0,0,674.0941176470589,739.3290322580646
484,2020-02-17,Gyeonggi-do,0,7,4,0,0,0,0,0,0,640.0046798861389,1302.0589909697683
485,2020-02-17,Gangwon-do,0,0,0,0,0,0,0,0,0,604.9198428290766,91.48567863085334
486,2020-02-17,Chungcheongbuk-do,0,0,0,0,0,0,0,0,0,576.2793799567412,215.79360151187905
487,2020-02-17,Chungcheongnam-do,0,0,0,0,0,0,0,0,0,578.4005999454595,257.74638473690607
488,2020-02-17,Jeollabuk-do,0,0,1,0,0,0,0,0,0,480.44256220222337,224.94881645804932
489,2020-02-17,Jeollanam-do,0,1,0,0,0,0,0,0,0,549.0693010911235,150.8339274141283
490,2020-02-17,Gyeongsangbuk-do,0,0,0,0,0,0,0,0,0,594.1801117318436,139.7024116009037
491,2020-02-17,Gyeongsangnam-do,0,0,0,0,0,0,0,0,0,621.7748981858571,318.6743833017078
492,2020-02-17,Jeju-do,0,0,0,0,0,0,0,0,0,537.1305044035228,362.63567567567566
493,2020-02-18,Seoul,0,7,7,0,0,0,0,0,0,424.638552115133,16094.152066115703
494,2020-02-18,Busan,0,0,0,0,0,0,0,0,0,502.12350949506845,4429.772727272727
495,2020-02-18,Daegu,0,1,0,0,0,0,4,0,1,476.3820246720188,2752.1300904977375
496,2020-02-18,Incheon,0,0,1,0,0,0,0,0,0,655.4913487133985,2779.8259642521166
497,2020-02-18,Gwangju,0,1,1,0,0,0,0,0,0,508.777428371768,2906.429141716567
498,2020-02-18,Daejeon,0,0,0,0,0,0,0,0,0,486.50099075297226,2728.009259259259
499,2020-02-18,Ulsan,0,0,0,0,0,0,0,0,0,632.63942573164,1078.8229755178909
500,2020-02-18,Sejong,0,0,0,0,0,0,0,0,0,674.0941176470589,739.3290322580646
501,2020-02-18,Gyeonggi-do,0,8,4,0,0,0,0,0,0,640.0046798861389,1302.0589909697683
502,2020-02-18,Gangwon-do,0,0,0,0,0,0,0,0,0,604.9198428290766,91.48567863085334
503,2020-02-18,Chungcheongbuk-do,0,0,0,0,0,0,0,0,0,576.2793799567412,215.79360151187905
504,2020-02-18,Chungcheongnam-do,0,0,0,0,0,0,0,0,0,578.4005999454595,257.74638473690607
505,2020-02-18,Jeollabuk-do,0,0,1,0,0,0,0,0,0,480.44256220222337,224.94881645804932
506,2020-02-18,Jeollanam-do,0,1,0,0,0,0,0,0,0,549.0693010911235,150.8339274141283
507,2020-02-18,Gyeongsangbuk-do,1,0,0,0,0,0,1,0,0,594.1801117318436,139.7024116009037
508,2020-02-18,Gyeongsangnam-do,0,0,0,0,0,0,0,0,0,621.7748981858571,318.6743833017078
509,2020-02-18,Jeju-do,0,0,0,0,0,0,0,0,0,537.1305044035228,362.63567567567566
510,2020-02-19,Seoul,0,8,7,0,1,0,0,0,0,424.638552115133,16094.152066115703
511,2020-02-19,Busan,0,0,0,0,0,0,0,0,0,502.12350949506845,4429.772727272727
512,2020-02-19,Daegu,0,1,0,0,0,0,12,0,13,476.3820246720188,2752.1300904977375
513,2020-02-19,Incheon,0,0,1,0,0,0,0,0,0,655.4913487133985,2779.8259642521166
514,2020-02-19,Gwangju,0,1,1,0,0,0,0,0,0,508.777428371768,2906.429141716567
515,2020-02-19,Daejeon,0,0,0,0,0,0,0,0,0,486.50099075297226,2728.009259259259
516,2020-02-19,Ulsan,0,0,0,0,0,0,0,0,0,632.63942573164,1078.8229755178909
517,2020-02-19,Sejong,0,0,0,0,0,0,0,0,0,674.0941176470589,739.3290322580646
518,2020-02-19,Gyeonggi-do,0,8,4,0,0,0,0,0,0,640.0046798861389,1302.0589909697683
519,2020-02-19,Gangwon-do,0,0,0,0,0,0,0,0,0,604.9198428290766,91.48567863085334
520,2020-02-19,Chungcheongbuk-do,0,0,0,0,0,0,0,0,0,576.2793799567412,215.79360151187905
521,2020-02-19,Chungcheongnam-do,0,0,0,0,0,0,0,0,0,578.4005999454595,257.74638473690607
522,2020-02-19,Jeollabuk-do,0,0,1,0,0,0,0,0,0,480.44256220222337,224.94881645804932
523,2020-02-19,Jeollanam-do,0,1,0,0,0,0,0,0,1,549.0693010911235,150.8339274141283
524,2020-02-19,Gyeongsangbuk-do,2,0,0,2,0,0,3,0,0,594.1801117318436,139.7024116009037
525,2020-02-19,Gyeongsangnam-do,0,0,0,0,0,0,0,0,0,621.7748981858571,318.6743833017078
526,2020-02-19,Jeju-do,0,0,0,0,0,0,0,0,0,537.1305044035228,362.63567567567566
527,2020-02-20,Seoul,1,11,7,0,2,0,0,0,0,424.638552115133,16094.152066115703
528,2020-02-20,Busan,0,0,0,0,0,0,0,0,0,502.12350949506845,4429.772727272727
529,2020-02-20,Daegu,0,1,0,0,0,0,12,0,31,476.3820246720188,2752.1300904977375
530,2020-02-20,Incheon,0,0,1,0,0,0,0,0,0,655.4913487133985,2779.8259642521166
531,2020-02-20,Gwangju,1,1,1,0,0,0,0,0,0,508.777428371768,2906.429141716567
532,2020-02-20,Daejeon,0,0,0,0,0,0,0,0,0,486.50099075297226,2728.009259259259
533,2020-02-20,Ulsan,0,0,0,0,0,0,0,0,0,632.63942573164,1078.8229755178909
534,2020-02-20,Sejong,0,0,0,0,0,0,0,0,0,674.0941176470589,739.3290322580646
535,2020-02-20,Gyeonggi-do,0,8,4,0,0,0,0,0,0,640.0046798861389,1302.0589909697683
536,2020-02-20,Gangwon-do,0,0,0,0,0,0,0,0,0,604.9198428290766,91.48567863085334
537,2020-02-20,Chungcheongbuk-do,0,1,0,0,0,0,0,0,0,576.2793799567412,215.79360151187905
538,2020-02-20,Chungcheongnam-do,0,0,0,0,0,0,0,0,0,578.4005999454595,257.74638473690607
539,2020-02-20,Jeollabuk-do,1,0,1,0,0,0,0,0,0,480.44256220222337,224.94881645804932
540,2020-02-20,Jeollanam-do,0,1,0,0,0,0,0,0,1,549.0693010911235,150.8339274141283
541,2020-02-20,Gyeongsangbuk-do,4,0,0,8,0,0,4,0,3,594.1801117318436,139.7024116009037
542,2020-02-20,Gyeongsangnam-do,0,0,0,0,0,0,3,0,0,621.7748981858571,318.6743833017078
543,2020-02-20,Jeju-do,1,0,0,0,0,0,0,0,0,537.1305044035228,362.63567567567566
544,2020-02-21,Seoul,1,11,7,1,2,0,1,0,0,424.638552115133,16094.152066115703
545,2020-02-21,Busan,0,1,0,0,0,0,0,1,0,502.12350949506845,4429.772727272727
546,2020-02-21,Daegu,0,1,0,0,0,0,13,0,31,476.3820246720188,2752.1300904977375
