createDt,deathCnt,defCnt,gubun,gubunCn,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,seq,stdDay,updateDt
2020-05-27 10:11:29.29,0,145,충남,忠南,Chungcheongnam-do,0,141,4,0,0,6.83,1977,2020년 05월 27일 00시,NULL
2020-05-27 10:11:29.29,0,60,충북,忠北,Chungcheongbuk-do,0,46,14,0,0,3.75,1976,2020년 05월 27일 00시,NULL
2020-05-27 10:11:29.29,3,56,강원,江原,Gangwon-do,0,48,5,0,0,3.64,1975,2020년 05월 27일 00시,NULL
2020-05-27 10:11:29.29,19,774,경기,京畿,Gyeonggi-do,6,646,109,6,0,5.84,1974,2020년 05월 27일 00시,NULL
2020-05-27 10:11:29.29,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,1973,2020년 05월 27일 00시,NULL
2020-05-27 10:11:29.29,1,50,울산,蔚山,Ulsan,0,42,7,0,0,4.36,1972,2020년 05월 27일 00시,NULL
2020-05-27 10:11:29.29,1,45,대전,大田,Daejeon,0,40,4,0,0,3.05,1971,2020년 05월 27일 00시,NULL
2020-05-27 10:11:29.29,0,30,광주,光州,Gwangju,0,30,0,0,0,2.06,1970,2020년 05월 27일 00시,NULL
2020-05-27 10:11:29.29,0,158,인천,仁川,Incheon,11,93,65,10,1,5.34,1969,2020년 05월 27일 00시,NULL
2020-05-27 10:11:29.29,184,6878,대구,大邱,Daegu,3,6557,137,2,1,282.29,1968,2020년 05월 27일 00시,NULL
2020-05-27 10:11:29.29,3,144,부산,釜山,Busan,0,135,6,0,0,4.22,1967,2020년 05월 27일 00시,NULL
2020-05-27 10:11:29.29,4,802,서울,首尔,Seoul,19,618,180,19,0,8.24,1966,2020년 05월 27일 00시,NULL
2020-05-27 10:11:29.29,269,11265,합계,合计,Total,40,10295,701,37,3,21.73,1965,2020년 05월 27일 00시,NULL
2020-05-26 10:22:16.16,0,521,검역,隔離區,Lazaretto,2,391,130,0,2,-,1964,2020년 05월 26일 00시,NULL
2020-05-26 10:22:16.16,0,14,제주,济州,Jeju,0,13,1,0,0,2.09,1963,2020년 05월 26일 00시,NULL
2020-05-26 10:22:16.16,0,123,경남,庆南,Gyeongsangnam-do,0,119,4,0,0,3.66,1962,2020년 05월 26일 00시,NULL
2020-05-26 10:22:16.16,54,1378,경북,庆北,Gyeongsangbuk-do,1,1286,38,1,0,51.76,1961,2020년 05월 26일 00시,NULL
2020-05-26 10:22:16.16,0,18,전남,全南,Jeollanam-do,0,17,1,0,0,0.97,1960,2020년 05월 26일 00시,NULL
2020-05-26 10:22:16.16,0,21,전북,全北,Jeollabuk-do,0,19,2,0,0,1.16,1959,2020년 05월 26일 00시,NULL
2020-05-26 10:22:16.16,0,145,충남,忠南,Chungcheongnam-do,0,141,4,0,0,6.83,1958,2020년 05월 26일 00시,NULL
2020-05-26 10:22:16.16,0,60,충북,忠北,Chungcheongbuk-do,1,46,14,1,0,3.75,1957,2020년 05월 26일 00시,NULL
2020-05-26 10:22:16.16,3,56,강원,江原,Gangwon-do,0,48,5,0,0,3.64,1956,2020년 05월 26일 00시,NULL
2020-05-26 10:22:16.16,19,768,경기,京畿,Gyeonggi-do,2,645,104,2,0,5.8,1955,2020년 05월 26일 00시,NULL
2020-05-26 10:22:16.16,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,1954,2020년 05월 26일 00시,NULL
2020-05-26 10:22:16.16,1,50,울산,蔚山,Ulsan,0,42,7,0,0,4.36,1953,2020년 05월 26일 00시,NULL
2020-05-26 10:22:16.16,1,45,대전,大田,Daejeon,0,40,4,0,0,3.05,1952,2020년 05월 26일 00시,NULL
2020-05-26 10:22:16.16,0,30,광주,光州,Gwangju,0,30,0,0,0,2.06,1951,2020년 05월 26일 00시,NULL
2020-05-26 10:22:16.16,0,147,인천,仁川,Incheon,3,93,54,3,0,4.97,1950,2020년 05월 26일 00시,NULL
2020-05-26 10:22:16.16,184,6875,대구,大邱,Daegu,1,6553,138,1,0,282.17,1949,2020년 05월 26일 00시,NULL
2020-05-26 10:22:16.16,3,144,부산,釜山,Busan,0,131,10,0,0,4.22,1948,2020년 05월 26일 00시,NULL
2020-05-26 10:22:16.16,4,783,서울,首尔,Seoul,9,614,165,8,1,8.04,1947,2020년 05월 26일 00시,NULL
2020-05-26 10:22:16.16,269,11225,합계,合计,Total,19,10275,681,16,3,21.65,1946,2020년 05월 26일 00시,NULL
2020-05-25 11:43:49.49,0,519,검역,隔離區,Lazaretto,1,386,133,0,1,-,1945,2020년 05월 25일 00시,NULL
2020-05-25 11:43:49.49,0,14,제주,济州,Jeju,0,13,1,0,0,2.09,1944,2020년 05월 25일 00시,NULL
2020-05-25 11:43:49.49,0,123,경남,庆南,Gyeongsangnam-do,0,119,4,0,0,3.66,1943,2020년 05월 25일 00시,NULL
2020-05-25 11:43:49.49,54,1377,경북,庆北,Gyeongsangbuk-do,1,1285,38,1,0,51.72,1942,2020년 05월 25일 00시,NULL
2020-05-25 11:43:49.49,0,18,전남,全南,Jeollanam-do,0,17,1,0,0,0.97,1941,2020년 05월 25일 00시,NULL
2020-05-25 11:43:49.49,0,21,전북,全北,Jeollabuk-do,0,19,2,0,0,1.16,1940,2020년 05월 25일 00시,NULL
2020-05-25 11:43:49.49,0,145,충남,忠南,Chungcheongnam-do,0,141,4,0,0,6.83,1939,2020년 05월 25일 00시,NULL
2020-05-25 11:43:49.49,0,59,충북,忠北,Chungcheongbuk-do,0,46,13,0,0,3.69,1938,2020년 05월 25일 00시,NULL
2020-05-25 11:43:49.49,2,56,강원,江原,Gangwon-do,0,48,6,0,0,3.64,1937,2020년 05월 25일 00시,NULL
2020-05-25 11:43:49.49,19,766,경기,京畿,Gyeonggi-do,6,644,103,4,2,5.78,1936,2020년 05월 25일 00시,NULL
2020-05-25 11:43:49.49,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,1935,2020년 05월 25일 00시,NULL
2020-05-25 11:43:49.49,1,50,울산,蔚山,Ulsan,0,42,7,0,0,4.36,1934,2020년 05월 25일 00시,NULL
2020-05-25 11:43:49.49,1,45,대전,大田,Daejeon,0,40,4,0,0,3.05,1933,2020년 05월 25일 00시,NULL
2020-05-25 11:43:49.49,0,30,광주,光州,Gwangju,0,30,0,0,0,2.06,1932,2020년 05월 25일 00시,NULL
2020-05-25 11:43:49.49,0,144,인천,仁川,Incheon,1,92,52,1,0,4.87,1931,2020년 05월 25일 00시,NULL
2020-05-25 11:43:49.49,183,6874,대구,大邱,Daegu,1,6519,172,1,0,282.13,1930,2020년 05월 25일 00시,NULL
2020-05-25 11:43:49.49,3,144,부산,釜山,Busan,0,131,10,0,0,4.22,1929,2020년 05월 25일 00시,NULL
2020-05-25 11:43:49.49,4,774,서울,首尔,Seoul,6,607,163,6,0,7.95,1928,2020년 05월 25일 00시,NULL
2020-05-25 11:43:49.49,267,11206,합계,合计,Total,16,10226,713,13,3,21.61,1927,2020년 05월 25일 00시,NULL
2020-05-24 10:22:11.11,0,518,검역,隔離區,Lazaretto,4,385,133,0,4,-,1926,2020년 05월 24일 00시,NULL
2020-05-24 10:22:11.11,0,14,제주,济州,Jeju,0,13,1,0,0,2.09,1925,2020년 05월 24일 00시,NULL
2020-05-24 10:22:11.11,0,123,경남,庆南,Gyeongsangnam-do,0,117,6,0,0,3.66,1924,2020년 05월 24일 00시,NULL
2020-05-24 10:22:11.11,54,1376,경북,庆北,Gyeongsangbuk-do,6,1281,41,6,0,51.68,1923,2020년 05월 24일 00시,NULL
2020-05-24 10:22:11.11,0,18,전남,全南,Jeollanam-do,0,17,1,0,0,0.97,1922,2020년 05월 24일 00시,NULL
2020-05-24 10:22:11.11,0,21,전북,全北,Jeollabuk-do,0,19,2,0,0,1.16,1921,2020년 05월 24일 00시,NULL
2020-05-24 10:22:11.11,0,145,충남,忠南,Chungcheongnam-do,0,141,4,0,0,6.83,1920,2020년 05월 24일 00시,NULL
2020-05-24 10:22:11.11,0,59,충북,忠北,Chungcheongbuk-do,0,46,13,0,0,3.69,1919,2020년 05월 24일 00시,NULL
2020-05-24 10:22:11.11,2,56,강원,江原,Gangwon-do,1,47,7,0,1,3.64,1918,2020년 05월 24일 00시,NULL
2020-05-24 10:22:11.11,18,760,경기,京畿,Gyeonggi-do,6,643,99,5,1,5.74,1917,2020년 05월 24일 00시,NULL
2020-05-24 10:22:11.11,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,1916,2020년 05월 24일 00시,NULL
2020-05-24 10:22:11.11,1,50,울산,蔚山,Ulsan,0,42,7,0,0,4.36,1915,2020년 05월 24일 00시,NULL
2020-05-24 10:22:11.11,1,45,대전,大田,Daejeon,0,40,4,0,0,3.05,1914,2020년 05월 24일 00시,NULL
2020-05-24 10:22:11.11,0,30,광주,光州,Gwangju,0,30,0,0,0,2.06,1913,2020년 05월 24일 00시,NULL
2020-05-24 10:22:11.11,0,143,인천,仁川,Incheon,2,92,51,2,0,4.84,1912,2020년 05월 24일 00시,NULL
2020-05-24 10:22:11.11,183,6873,대구,大邱,Daegu,0,6518,172,0,0,282.09,1911,2020년 05월 24일 00시,NULL
2020-05-24 10:22:11.11,3,144,부산,釜山,Busan,0,131,10,0,0,4.22,1910,2020년 05월 24일 00시,NULL
2020-05-24 10:22:11.11,4,768,서울,首尔,Seoul,6,604,160,4,2,7.89,1909,2020년 05월 24일 00시,NULL
2020-05-24 10:22:11.11,266,11190,합계,合计,Total,25,10213,711,17,8,21.58,1908,2020년 05월 24일 00시,NULL
2020-05-23 10:37:49.49,0,514,검역,隔離區,Lazaretto,3,381,133,0,3,-,1907,2020년 5월 23일 00시,NULL
2020-05-23 10:37:49.49,0,14,제주,济州,Jeju,0,13,1,0,0,2.09,1906,2020년 5월 23일 00시,NULL
2020-05-23 10:37:49.49,0,123,경남,庆南,Gyeongsangnam-do,1,117,6,1,0,3.66,1905,2020년 5월 23일 00시,NULL
2020-05-23 10:37:49.49,54,1370,경북,庆北,Gyeongsangbuk-do,0,1278,38,0,0,51.46,1904,2020년 5월 23일 00시,NULL
2020-05-23 10:37:49.49,0,18,전남,全南,Jeollanam-do,0,16,2,0,0,0.97,1903,2020년 5월 23일 00시,NULL
2020-05-23 10:37:49.49,0,21,전북,全北,Jeollabuk-do,0,19,2,0,0,1.16,1902,2020년 5월 23일 00시,NULL
2020-05-23 10:37:49.49,0,145,충남,忠南,Chungcheongnam-do,0,141,4,0,0,6.83,1901,2020년 5월 23일 00시,NULL
2020-05-23 10:37:49.49,0,59,충북,忠北,Chungcheongbuk-do,0,45,14,0,0,3.69,1900,2020년 5월 23일 00시,NULL
2020-05-23 10:37:49.49,2,55,강원,江原,Gangwon-do,0,47,6,0,0,3.57,1899,2020년 5월 23일 00시,NULL
2020-05-23 10:37:49.49,18,754,경기,京畿,Gyeonggi-do,13,636,100,13,0,5.69,1898,2020년 5월 23일 00시,NULL
2020-05-23 10:37:49.49,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,1897,2020년 5월 23일 00시,NULL
2020-05-23 10:37:49.49,1,50,울산,蔚山,Ulsan,0,42,7,0,0,4.36,1896,2020년 5월 23일 00시,NULL
2020-05-23 10:37:49.49,1,45,대전,大田,Daejeon,1,40,4,0,1,3.05,1895,2020년 5월 23일 00시,NULL
2020-05-23 10:37:49.49,0,30,광주,光州,Gwangju,0,30,0,0,0,2.06,1894,2020년 5월 23일 00시,NULL
2020-05-23 10:37:49.49,0,141,인천,仁川,Incheon,0,91,50,0,0,4.77,1893,2020년 5월 23일 00시,NULL
2020-05-23 10:37:49.49,183,6873,대구,大邱,Daegu,1,6516,174,1,0,282.09,1892,2020년 5월 23일 00시,NULL
2020-05-23 10:37:49.49,3,144,부산,釜山,Busan,0,131,10,0,0,4.22,1891,2020년 5월 23일 00시,NULL
2020-05-23 10:37:49.49,4,762,서울,首尔,Seoul,4,604,154,4,0,7.83,1890,2020년 5월 23일 00시,NULL
2020-05-23 10:37:49.49,266,11165,합계,合计,Total,23,10194,705,19,4,21.53,1889,2020년 5월 23일 00시,NULL
2020-05-22 10:14:02.02,0,511,검역,隔離區,Lazaretto,7,373,138,0,7,-,1888,2020년 05월 22일 00시,NULL
2020-05-22 10:14:02.02,0,14,제주,济州,Jeju,0,13,1,0,0,2.09,1887,2020년 05월 22일 00시,NULL
2020-05-22 10:14:02.02,0,122,경남,庆南,Gyeongsangnam-do,1,117,5,1,0,3.63,1886,2020년 05월 22일 00시,NULL
2020-05-22 10:14:02.02,54,1370,경북,庆北,Gyeongsangbuk-do,2,1276,40,2,0,51.46,1885,2020년 05월 22일 00시,NULL
2020-05-22 10:14:02.02,0,18,전남,全南,Jeollanam-do,0,16,2,0,0,0.97,1884,2020년 05월 22일 00시,NULL
2020-05-22 10:14:02.02,0,21,전북,全北,Jeollabuk-do,0,19,2,0,0,1.16,1883,2020년 05월 22일 00시,NULL
2020-05-22 10:14:02.02,0,145,충남,忠南,Chungcheongnam-do,0,141,4,0,0,6.83,1882,2020년 05월 22일 00시,NULL
2020-05-22 10:14:02.02,0,59,충북,忠北,Chungcheongbuk-do,0,44,15,0,0,3.69,1881,2020년 05월 22일 00시,NULL
2020-05-22 10:14:02.02,2,55,강원,江原,Gangwon-do,0,47,6,0,0,3.57,1880,2020년 05월 22일 00시,NULL
2020-05-22 10:14:02.02,17,741,경기,京畿,Gyeonggi-do,6,633,91,6,0,5.59,1879,2020년 05월 22일 00시,NULL
2020-05-22 10:14:02.02,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,1878,2020년 05월 22일 00시,NULL
2020-05-22 10:14:02.02,1,50,울산,蔚山,Ulsan,1,42,7,0,1,4.36,1877,2020년 05월 22일 00시,NULL
2020-05-22 10:14:02.02,1,44,대전,大田,Daejeon,0,39,4,0,0,2.98,1876,2020년 05월 22일 00시,NULL
2020-05-22 10:14:02.02,0,30,광주,光州,Gwangju,0,30,0,0,0,2.06,1875,2020년 05월 22일 00시,NULL
2020-05-22 10:14:02.02,0,141,인천,仁川,Incheon,1,90,51,1,0,4.77,1874,2020년 05월 22일 00시,NULL
2020-05-22 10:14:02.02,182,6872,대구,大邱,Daegu,0,6505,185,0,0,282.05,1873,2020년 05월 22일 00시,NULL
2020-05-22 10:14:02.02,3,144,부산,釜山,Busan,0,131,10,0,0,4.22,1872,2020년 05월 22일 00시,NULL
2020-05-22 10:14:02.02,4,758,서울,首尔,Seoul,2,599,155,1,1,7.79,1871,2020년 05월 22일 00시,NULL
2020-05-22 10:14:02.02,264,11142,합계,合计,Total,20,10162,716,11,9,21.49,1870,2020년 05월 22일 00시,NULL
2020-05-21 10:28:54.54,0,504,검역,隔離區,Lazaretto,1,363,141,0,1,-,1869,2020년 05월 21일 00시,NULL
2020-05-21 10:28:54.54,0,14,제주,济州,Jeju,0,13,1,0,0,2.09,1868,2020년 05월 21일 00시,NULL
2020-05-21 10:28:54.54,0,121,경남,庆南,Gyeongsangnam-do,0,117,4,0,0,3.6,1867,2020년 05월 21일 00시,NULL
2020-05-21 10:28:54.54,54,1368,경북,庆北,Gyeongsangbuk-do,0,1272,42,0,0,51.38,1866,2020년 05월 21일 00시,NULL
2020-05-21 10:28:54.54,0,18,전남,全南,Jeollanam-do,0,16,2,0,0,0.97,1865,2020년 05월 21일 00시,NULL
2020-05-21 10:28:54.54,0,21,전북,全北,Jeollabuk-do,0,19,2,0,0,1.16,1864,2020년 05월 21일 00시,NULL
2020-05-21 10:28:54.54,0,145,충남,忠南,Chungcheongnam-do,1,141,4,1,0,6.83,1863,2020년 05월 21일 00시,NULL
2020-05-21 10:28:54.54,0,59,충북,忠北,Chungcheongbuk-do,0,44,15,0,0,3.69,1862,2020년 05월 21일 00시,NULL
2020-05-21 10:28:54.54,2,55,강원,江原,Gangwon-do,0,47,6,0,0,3.57,1861,2020년 05월 21일 00시,NULL
2020-05-21 10:28:54.54,17,735,경기,京畿,Gyeonggi-do,0,631,87,0,0,5.55,1860,2020년 05월 21일 00시,NULL
2020-05-21 10:28:54.54,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,1859,2020년 05월 21일 00시,NULL
2020-05-21 10:28:54.54,1,49,울산,蔚山,Ulsan,0,42,6,0,0,4.27,1858,2020년 05월 21일 00시,NULL
2020-05-21 10:28:54.54,1,44,대전,大田,Daejeon,0,39,4,0,0,2.98,1857,2020년 05월 21일 00시,NULL
2020-05-21 10:28:54.54,0,30,광주,光州,Gwangju,0,30,0,0,0,2.06,1856,2020년 05월 21일 00시,NULL
2020-05-21 10:28:54.54,0,140,인천,仁川,Incheon,6,89,51,6,0,4.74,1855,2020년 05월 21일 00시,NULL
2020-05-21 10:28:54.54,182,6872,대구,大邱,Daegu,0,6498,192,0,0,282.05,1854,2020년 05월 21일 00시,NULL
2020-05-21 10:28:54.54,3,144,부산,釜山,Busan,0,131,10,0,0,4.22,1853,2020년 05월 21일 00시,NULL
2020-05-21 10:28:54.54,4,756,서울,首尔,Seoul,4,596,156,3,1,7.77,1852,2020년 05월 21일 00시,NULL
2020-05-21 10:28:54.54,264,11122,합계,合计,Total,12,10135,723,10,2,21.45,1851,2020년 05월 21일 00시,NULL
2020-05-20 10:15:32.32,0,503,검역,隔離區,Lazaretto,2,349,154,0,2,-,1850,2020년 05월 20일 00시,NULL
2020-05-20 10:15:32.32,0,14,제주,济州,Jeju,0,13,1,0,0,2.09,1849,2020년 05월 20일 00시,NULL
2020-05-20 10:15:32.32,0,121,경남,庆南,Gyeongsangnam-do,0,117,4,0,0,3.6,1848,2020년 05월 20일 00시,NULL
2020-05-20 10:15:32.32,54,1368,경북,庆北,Gyeongsangbuk-do,0,1271,43,0,0,51.38,1847,2020년 05월 20일 00시,NULL
2020-05-20 10:15:32.32,0,18,전남,全南,Jeollanam-do,0,14,4,0,0,0.97,1846,2020년 05월 20일 00시,NULL
2020-05-20 10:15:32.32,0,21,전북,全北,Jeollabuk-do,1,19,2,1,0,1.16,1845,2020년 05월 20일 00시,NULL
2020-05-20 10:15:32.32,0,144,충남,忠南,Chungcheongnam-do,0,141,3,0,0,6.78,1844,2020년 05월 20일 00시,NULL
2020-05-20 10:15:32.32,0,59,충북,忠北,Chungcheongbuk-do,0,44,15,0,0,3.69,1843,2020년 05월 20일 00시,NULL
2020-05-20 10:15:32.32,2,55,강원,江原,Gangwon-do,0,47,6,0,0,3.57,1842,2020년 05월 20일 00시,NULL
2020-05-20 10:15:32.32,16,735,경기,京畿,Gyeonggi-do,10,611,108,8,2,5.55,1841,2020년 05월 20일 00시,NULL
2020-05-20 10:15:32.32,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,1840,2020년 05월 20일 00시,NULL
2020-05-20 10:15:32.32,1,49,울산,蔚山,Ulsan,0,42,6,0,0,4.27,1839,2020년 05월 20일 00시,NULL
2020-05-20 10:15:32.32,1,44,대전,大田,Daejeon,0,39,4,0,0,2.98,1838,2020년 05월 20일 00시,NULL
2020-05-20 10:15:32.32,0,30,광주,光州,Gwangju,0,30,0,0,0,2.06,1837,2020년 05월 20일 00시,NULL
2020-05-20 10:15:32.32,0,134,인천,仁川,Incheon,8,88,46,8,0,4.53,1836,2020년 05월 20일 00시,NULL
2020-05-20 10:15:32.32,182,6872,대구,大邱,Daegu,1,6471,219,1,0,282.05,1835,2020년 05월 20일 00시,NULL
2020-05-20 10:15:32.32,3,144,부산,釜山,Busan,0,131,10,0,0,4.22,1834,2020년 05월 20일 00시,NULL
2020-05-20 10:15:32.32,4,752,서울,首尔,Seoul,10,592,156,6,4,7.73,1833,2020년 05월 20일 00시,NULL
2020-05-20 10:15:32.32,263,11110,합계,合计,Total,32,10066,781,24,8,21.43,1832,2020년 05월 20일 00시,NULL
2020-05-19 10:22:39.39,0,501,검역,隔離區,Lazaretto,0,339,162,0,0,-,1831,2020년 05월 19일 00시,NULL
2020-05-19 10:22:39.39,0,14,제주,济州,Jeju,0,11,3,0,0,2.09,1830,2020년 05월 19일 00시,NULL
2020-05-19 10:22:39.39,0,121,경남,庆南,Gyeongsangnam-do,0,115,6,0,0,3.6,1829,2020년 05월 19일 00시,NULL
2020-05-19 10:22:39.39,54,1368,경북,庆北,Gyeongsangbuk-do,0,1261,53,0,0,51.38,1828,2020년 05월 19일 00시,NULL
2020-05-19 10:22:39.39,0,18,전남,全南,Jeollanam-do,0,13,5,0,0,0.97,1827,2020년 05월 19일 00시,NULL
2020-05-19 10:22:39.39,0,20,전북,全北,Jeollabuk-do,0,19,1,0,0,1.1,1826,2020년 05월 19일 00시,NULL
2020-05-19 10:22:39.39,0,144,충남,忠南,Chungcheongnam-do,0,140,4,0,0,6.78,1825,2020년 05월 19일 00시,NULL
2020-05-19 10:22:39.39,0,59,충북,忠北,Chungcheongbuk-do,0,43,16,0,0,3.69,1824,2020년 05월 19일 00시,NULL
2020-05-19 10:22:39.39,2,55,강원,江原,Gangwon-do,0,46,7,0,0,3.57,1823,2020년 05월 19일 00시,NULL
2020-05-19 10:22:39.39,16,725,경기,京畿,Gyeonggi-do,1,602,107,1,0,5.47,1822,2020년 05월 19일 00시,NULL
2020-05-19 10:22:39.39,0,47,세종,世宗,Sejong,0,46,1,0,0,13.73,1821,2020년 05월 19일 00시,NULL
2020-05-19 10:22:39.39,1,49,울산,蔚山,Ulsan,4,41,7,0,4,4.27,1820,2020년 05월 19일 00시,NULL
2020-05-19 10:22:39.39,1,44,대전,大田,Daejeon,0,39,4,0,0,2.98,1819,2020년 05월 19일 00시,NULL
2020-05-19 10:22:39.39,0,30,광주,光州,Gwangju,0,30,0,0,0,2.06,1818,2020년 05월 19일 00시,NULL
2020-05-19 10:22:39.39,0,126,인천,仁川,Incheon,2,87,39,2,0,4.26,1817,2020년 05월 19일 00시,NULL
2020-05-19 10:22:39.39,182,6871,대구,大邱,Daegu,0,6389,300,0,0,282,1816,2020년 05월 19일 00시,NULL
2020-05-19 10:22:39.39,3,144,부산,釜山,Busan,0,130,11,0,0,4.22,1815,2020년 05월 19일 00시,NULL
2020-05-19 10:22:39.39,4,742,서울,首尔,Seoul,6,587,151,6,0,7.62,1814,2020년 05월 19일 00시,NULL
2020-05-19 10:22:39.39,263,11078,합계,合计,Total,13,9938,877,9,4,21.37,1813,2020년 05월 19일 00시,NULL
2020-05-18 12:06:20.20,0,501,검역,隔離區,Lazaretto,7,331,170,0,7,-,1812,2020년 05월 18일 00시,NULL
2020-05-18 12:06:20.20,0,14,제주,济州,Jeju,0,11,3,0,0,2.09,1811,2020년 05월 18일 00시,NULL
2020-05-18 12:06:20.20,0,121,경남,庆南,Gyeongsangnam-do,0,116,5,0,0,3.6,1810,2020년 05월 18일 00시,NULL
2020-05-18 12:06:20.20,54,1368,경북,庆北,Gyeongsangbuk-do,0,1257,57,0,0,51.38,1809,2020년 05월 18일 00시,NULL
2020-05-18 12:06:20.20,0,18,전남,全南,Jeollanam-do,0,14,4,0,0,0.97,1808,2020년 05월 18일 00시,NULL
2020-05-18 12:06:20.20,0,20,전북,全北,Jeollabuk-do,0,18,2,0,0,1.1,1807,2020년 05월 18일 00시,NULL
2020-05-18 12:06:20.20,0,144,충남,忠南,Chungcheongnam-do,0,140,4,0,0,6.78,1806,2020년 05월 18일 00시,NULL
2020-05-18 12:06:20.20,0,59,충북,忠北,Chungcheongbuk-do,3,43,16,2,1,3.69,1805,2020년 05월 18일 00시,NULL
2020-05-18 12:06:20.20,2,55,강원,江原,Gangwon-do,0,46,7,0,0,3.57,1804,2020년 05월 18일 00시,NULL
2020-05-18 12:06:20.20,16,724,경기,京畿,Gyeonggi-do,3,600,108,2,1,5.46,1803,2020년 05월 18일 00시,NULL
2020-05-18 12:06:20.20,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,1802,2020년 05월 18일 00시,NULL
2020-05-18 12:06:20.20,1,45,울산,蔚山,Ulsan,0,41,3,0,0,3.92,1801,2020년 05월 18일 00시,NULL
2020-05-18 12:06:20.20,1,44,대전,大田,Daejeon,0,39,4,0,0,2.98,1800,2020년 05월 18일 00시,NULL
2020-05-18 12:06:20.20,0,30,광주,光州,Gwangju,0,30,0,0,0,2.06,1799,2020년 05월 18일 00시,NULL
2020-05-18 12:06:20.20,0,124,인천,仁川,Incheon,0,86,38,0,0,4.19,1798,2020년 05월 18일 00시,NULL
2020-05-18 12:06:20.20,182,6871,대구,大邱,Daegu,1,6376,313,1,0,282,1797,2020년 05월 18일 00시,NULL
2020-05-18 12:06:20.20,3,144,부산,釜山,Busan,0,130,11,0,0,4.22,1796,2020년 05월 18일 00시,NULL
2020-05-18 12:06:20.20,4,736,서울,首尔,Seoul,1,579,153,0,1,7.56,1795,2020년 05월 18일 00시,NULL
2020-05-18 12:06:20.20,263,11065,합계,合计,Total,15,9904,898,5,10,21.34,1794,2020년 05월 18일 00시,NULL
2020-05-17 10:27:46.46,0,494,검역,隔離區,Lazaretto,4,329,165,0,4,-,1793,2020년 05월 17일 00시,NULL
2020-05-17 10:27:46.46,0,14,제주,济州,Jeju,0,11,3,0,0,2.09,1792,2020년 05월 17일 00시,NULL
2020-05-17 10:27:46.46,0,121,경남,庆南,Gyeongsangnam-do,2,116,5,0,2,3.6,1791,2020년 05월 17일 00시,NULL
2020-05-17 10:27:46.46,54,1368,경북,庆北,Gyeongsangbuk-do,0,1254,60,0,0,51.38,1790,2020년 05월 17일 00시,NULL
2020-05-17 10:27:46.46,0,18,전남,全南,Jeollanam-do,0,13,5,0,0,0.97,1789,2020년 05월 17일 00시,NULL
2020-05-17 10:27:46.46,0,20,전북,全北,Jeollabuk-do,0,16,4,0,0,1.1,1788,2020년 05월 17일 00시,NULL
2020-05-17 10:27:46.46,0,144,충남,忠南,Chungcheongnam-do,0,140,4,0,0,6.78,1787,2020년 05월 17일 00시,NULL
2020-05-17 10:27:46.46,0,56,충북,忠北,Chungcheongbuk-do,0,43,13,0,0,3.5,1786,2020년 05월 17일 00시,NULL
2020-05-17 10:27:46.46,2,55,강원,江原,Gangwon-do,0,45,8,0,0,3.57,1785,2020년 05월 17일 00시,NULL
2020-05-17 10:27:46.46,16,721,경기,京畿,Gyeonggi-do,0,598,107,0,0,5.44,1784,2020년 05월 17일 00시,NULL
2020-05-17 10:27:46.46,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,1783,2020년 05월 17일 00시,NULL
2020-05-17 10:27:46.46,1,45,울산,蔚山,Ulsan,0,41,3,0,0,3.92,1782,2020년 05월 17일 00시,NULL
2020-05-17 10:27:46.46,1,44,대전,大田,Daejeon,1,39,4,1,0,2.98,1781,2020년 05월 17일 00시,NULL
2020-05-17 10:27:46.46,0,30,광주,光州,Gwangju,0,30,0,0,0,2.06,1780,2020년 05월 17일 00시,NULL
2020-05-17 10:27:46.46,0,124,인천,仁川,Incheon,0,85,39,0,0,4.19,1779,2020년 05월 17일 00시,NULL
2020-05-17 10:27:46.46,181,6870,대구,大邱,Daegu,1,6376,313,1,0,281.96,1778,2020년 05월 17일 00시,NULL
2020-05-17 10:27:46.46,3,144,부산,釜山,Busan,0,130,11,0,0,4.22,1777,2020년 05월 17일 00시,NULL
2020-05-17 10:27:46.46,4,735,서울,首尔,Seoul,5,575,156,4,1,7.55,1776,2020년 05월 17일 00시,NULL
2020-05-17 10:27:46.46,262,11050,합계,合计,Total,13,9888,900,6,7,21.31,1775,2020년 05월 17일 00시,NULL
2020-05-16 10:25:11.11,0,490,검역,隔離區,Lazaretto,8,316,174,0,8,-,1774,2020년 5월 16일 00시,NULL
2020-05-16 10:25:11.11,0,14,제주,济州,Jeju,0,11,3,0,0,2.09,1773,2020년 5월 16일 00시,NULL
2020-05-16 10:25:11.11,0,119,경남,庆南,Gyeongsangnam-do,0,116,3,0,0,3.54,1772,2020년 5월 16일 00시,NULL
